36347
4.198209868213542, -0.25504551106126994, -0.21468832357674864, 97, 97, 97
-3.9147189918197305, 0.2959701367892072, 3.1426362148829554, 84, 84, 84
-3.8289154194771675, 0.0946280285361023, 3.715917702889841, 255, 255, 255
4.546732917910178, 0.04327365442256904, -0.6771879457566036, 255, 0, 255
-3.912496934826032, 0.30467589041362897, 3.142670611378067, 84, 84, 84
-3.9750987200614114, 0.375053670138998, 3.381209799158897, 255, 0, 255
-3.910953891611729, 0.3229886992709565, 3.219519060275975, 84, 84, 84
-4.396402783050039, 0.29436348573973303, 3.3631640784481585, 113, 113, 113
-3.919406560339313, 0.3523290529765382, 3.366895275907769, 84, 84, 84
5.693243005504172, 0.12678926491437537, -0.3173211884115402, 97, 97, 97
-3.9360967428345575, 0.3531379903495225, 3.3912598589615883, 255, 255, 255
-3.972988064438347, 0.37733387504035265, 3.4029301759278585, 255, 0, 255
-3.931666435816808, 0.3333541539844596, 3.2943840849572403, 84, 84, 84
2.6047598473651474, -0.7392584370843517, -1.21214491652296, 255, 255, 255
-3.9107869332141836, 0.32375857001520775, 3.2280463153673975, 84, 84, 84
6.069694653408175, 0.13783117852860513, -0.40938314289640604, 0, 128, 128
-3.3421046478652547, 0.1603757396194073, 1.736794505394662, 255, 0, 255
-3.920465644097271, 0.29927734886912327, 3.142067971611989, 84, 84, 84
-4.187471898837378, 0.35159040646266426, 3.262868458393205, 255, 0, 255
4.5420287544377524, -0.005527339236066822, -0.9548574226506122, 0, 0, 0
-3.8276692923009463, 0.012262410352839518, 3.5746653313241654, 255, 255, 255
-3.9175065211386104, 0.3488706486432632, 3.3514920653548472, 84, 84, 84
4.6492578568680205, 0.05598261393625152, -0.6306870867828305, 0, 255, 255
-3.8335652093385413, 0.03493238189789297, 3.6521969157952627, 255, 255, 255
4.176269278109243, -0.08042310766433923, -0.6986859071126398, 113, 113, 113
2.845271049367918, -0.545249759766415, -0.19575451661376275, 255, 255, 255
-3.9219154456198306, 0.30153919711547394, 3.1433464898167087, 84, 84, 84
4.157785367930821, -0.2415179121637974, -1.3281240053697276, 255, 255, 255
-3.6896646624604, 0.18112407214355847, 3.513263357491616, 255, 255, 255
-4.205710110102657, 0.4006631500187116, 3.6238433157053973, 255, 255, 255
4.209582691222828, -0.3986561977183082, -1.1859113766953135, 255, 255, 255
-3.828681404504627, 0.03709458834656825, 3.6864614066804826, 255, 255, 255
4.519877548213364, 0.06680856393285915, -0.5538161690709759, 0, 255, 255
2.872102620825882, -0.5322414637076562, -0.1393889606681169, 255, 255, 255
-3.8245758275662793, 0.08871471800615245, 3.5447732093680644, 97, 97, 97
-3.8243170645174973, 0.023311717652766635, 3.5702702838577816, 255, 255, 255
-4.196024309964661, 0.3629800767524433, 3.3673556014120223, 255, 255, 255
-3.803346188493504, 0.01185463681692395, 3.5299204414055954, 97, 97, 97
2.626601459286878, -0.7645304084823815, -1.2509497083853276, 255, 255, 255
-3.697514592350863, 0.282364789845397, 3.498117578519993, 255, 255, 255
-3.1563640441537126, 0.1413771158352792, 1.8342607569504392, 84, 84, 84
-4.196106475655988, 0.31882112414768493, 3.0806854092745986, 113, 113, 113
-3.9469785956899255, 0.3517113294403266, 3.2399071532601895, 255, 255, 255
-1.6426357329358705, -0.02777847528544305, 0.07087688056283048, 0, 255, 255
-4.188940307694889, 0.3584816740382356, 3.3224921802529064, 255, 255, 255
-3.844225650371967, 0.06470722149527224, 3.9396756564470827, 255, 255, 255
-3.6979222979825703, 0.2376376134360078, 3.511477630641128, 255, 255, 255
4.554988618733599, -0.0034204680848215745, -0.9538908208218259, 0, 0, 0
-3.9030021616226764, 0.30691392999077727, 3.093277521603732, 84, 84, 84
-3.691656439382998, 0.21359430000278237, 3.508750467521672, 255, 255, 255
-3.7104345394085865, -0.05036184260008313, 3.6087142712780387, 255, 255, 255
-4.18034218277794, 0.32381383798697777, 3.0928615140816156, 255, 255, 255
-3.7589915446503026, 0.04453590749991508, 3.5312233553009382, 97, 97, 97
-3.9174134393684357, 0.34811435821345854, 3.3460501988439706, 84, 84, 84
6.020612438854473, 0.11800639504075272, -0.21383234089958608, 255, 255, 255
-3.564939195852241, 0.19265999293288658, 2.161287216908557, 84, 84, 84
-3.8365332053501966, 0.07543485295624329, 3.852718476991146, 255, 255, 255
4.153271324978895, -0.06207789106481528, -0.7166131000845009, 83, 83, 83
-3.699028816907007, 0.26583097434987313, 3.5069790489124895, 255, 255, 255
-3.9229304942651817, 0.3268122172748718, 3.139747894658452, 84, 84, 84
-3.8160004607134503, 0.015564660249378436, 3.546080326133376, 97, 97, 97
-4.028796384428708, 0.27862078380875593, 3.8123702667354187, 255, 255, 255
-3.7352443662613766, -0.08302979192566516, 2.494649247282881, 255, 255, 255
